"season","page_id","team_name","team_short_name","home_away_flag","first_name","family_name","first_name_initial","family_name_initial","scoreboard_name","playing_position","starter","minutes","points","s_points_from_turnovers","points_second_chance","points_fast_break","points_in_the_paint","field_goals_made","field_goals_attempted","field_goals_percentage","three_pointers_made","three_pointers_attempted","three_pointers_percentage","two_pointers_made","two_pointers_attempted","two_pointers_percentage","free_throws_made","free_throws_attempted","free_throws_percentage","rebounds_defensive","rebounds_offensive","rebounds_total","assists","turnovers","steals","blocks","blocks_received","fouls_personal","fouls_on"
"2014",64588,"Townsville Fire","Fire","away","Kate","Gaze","K",,"K. Gaze","GRD","0","03:23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64588,"Townsville Fire","Fire","away","Cayla","Francis","C",,"C. Francis","PF","1","25:22","2","2","0","0","0","1","11","9","0","1","0","1","10","10","0","0","0","5","2","7","0","2","2","0","0","2","1"
"2014",64588,"Townsville Fire","Fire","away","Micaela","Cocks","M",,"M. Cocks","GRD","0","15:12","2","0","0","0","2","1","6","16","0","1","0","1","5","20","0","0","0","3","0","3","1","2","0","0","0","2","1"
"2014",64588,"Townsville Fire","Fire","away","Jillian","Harmon","J",,"J. Harmon","FWD","0","23:01","6","2","2","0","0","3","7","42","0","0","0","3","7","42","0","0","0","4","3","7","2","0","1","0","0","2","1"
"2014",64589,"Adelaide Lightning","Lightning","home","Kerryn","Harrington","K",,"K. Harrington","G","1","21:40","1","0","0","0","0","0","1","0","0","0","0","0","1","0","1","2","50","2","0","2","3","3","0","0","1","3","1"
"2014",64589,"Adelaide Lightning","Lightning","home","Jessica","Good","J",,"J. Good","G","0","00:32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"2014",64589,"Adelaide Lightning","Lightning","home","Emma","Langford","E",,"E. Langford","PF","0","17:53","7","0","0","0","6","3","7","42","0","0","0","3","7","42","1","4","25","6","0","6","1","3","2","1","0","1","3"
"2014",64589,"Adelaide Lightning","Lightning","home","Carley","Mijovic","C",,"C. Mijovic","F","0","07:11","5","3","0","0","2","2","2","100","1","1","100","1","1","100","0","0","0","2","1","3","0","0","1","0","0","3","0"
"2014",64589,"Adelaide Lightning","Lightning","home","Laura","Hodges","L",,"L. Hodges","PF","1","33:15","20","0","0","0","14","7","13","53","0","0","0","7","13","53","6","7","85","5","3","8","1","3","1","1","2","2","4"
"2014",64589,"Adelaide Lightning","Lightning","home","Angela","Marino","A",,"A. Marino","GRD","1","34:29","10","2","0","0","4","3","11","27","1","4","25","2","7","28","3","6","50","3","0","3","1","6","0","0","0","0","9"
"2014",64589,"Adelaide Lightning","Lightning","home","Alex","Bunton","A",,"A. Bunton","CEN","0","15:17","14","0","4","0","10","5","7","71","0","0","0","5","7","71","4","8","50","4","2","6","0","0","0","0","0","3","4"
"2014",64589,"Adelaide Lightning","Lightning","home","Hannah","Richards","H",,"H. Richards","F","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64589,"Adelaide Lightning","Lightning","home","Jessica","Foley","J",,"J. Foley","SG","1","30:56","9","5","4","0","4","3","7","42","1","3","33","2","4","50","2","3","66","1","1","2","2","4","2","1","0","4","2"
"2014",64589,"Adelaide Lightning","Lightning","home","Jennifer","Screen","J",,"J. Screen","F","1","35:31","6","3","0","0","0","2","7","28","2","3","66","0","4","0","0","0","0","10","3","13","9","4","0","0","0","5","1"
"2014",64589,"Adelaide Lightning","Lightning","home","Kathleen","Scheer","K",,"K. Scheer","FWD","0","03:11","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64589,"Sydney Uni Flames","Flames","away","Hayley","Moffatt","H",,"H. Moffatt","SF","1","24:41","7","2","0","0","2","2","8","25","0","1","0","2","7","28","3","4","75","0","2","2","2","0","2","0","0","1","2"
"2014",64589,"Sydney Uni Flames","Flames","away","Tahlia","Tupaea","T",,"T. Tupaea","G","0","16:29","3","2","0","0","2","1","4","25","0","3","0","1","1","100","1","1","100","4","1","5","3","2","0","1","0","2","1"
"2014",64589,"Sydney Uni Flames","Flames","away","Leilani","Mitchell","L",,"L. Mitchell","PG","1","33:30","2","0","0","0","0","0","7","0","0","4","0","0","3","0","2","2","100","2","1","3","3","1","1","0","0","3","3"
"2014",64589,"Sydney Uni Flames","Flames","away","Kate","Oliver","K",,"K. Oliver","C","0","29:20","19","6","2","0","12","8","16","50","0","0","0","8","16","50","3","4","75","3","5","8","1","1","1","2","0","3","2"
"2014",64589,"Sydney Uni Flames","Flames","away","Katie-Rae","Ebzery","K",,"K. Ebzery","SG","1","33:44","11","6","0","0","6","4","17","23","0","5","0","4","12","33","3","6","50","1","2","3","4","1","2","0","1","1","6"
"2014",64589,"Sydney Uni Flames","Flames","away","Nicole","How","N",,"N. How","PG","0","07:30","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"2014",64589,"Sydney Uni Flames","Flames","away","Casey","Samuels","C",,"C. Samuels","SG","0","19:35","6","3","0","0","0","2","8","25","2","5","40","0","3","0","0","0","0","4","0","4","0","2","0","0","1","2","1"
"2014",64589,"Sydney Uni Flames","Flames","away","Kate","Seebohm","K",,"K. Seebohm","F","0","04:04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"2014",64589,"Sydney Uni Flames","Flames","away","Rohanee","Cox","R",,"R. Cox","PF","1","20:24","7","0","0","0","2","2","7","28","1","2","50","1","5","20","2","2","100","3","1","4","2","2","1","0","1","3","2"
"2014",64589,"Sydney Uni Flames","Flames","away","Paris","Johnson","P",,"P. Johnson","PF","1","10:39","5","2","0","0","4","2","3","66","0","0","0","2","3","66","1","2","50","3","0","3","0","2","3","0","0","5","4"
"2014",64590,"Townsville Fire","Fire","home","Alex","Wilson","A",,"A. Wilson","SF","0","10:35","2","0","0","0","0","0","2","0","0","0","0","0","2","0","2","2","100","2","0","2","1","3","0","0","0","0","3"
"2014",64590,"Townsville Fire","Fire","home","Rachael","McCully","R",,"R. McCully","G","1","26:37","8","0","0","0","4","3","4","75","1","1","100","2","3","66","1","2","50","4","1","5","4","3","1","0","0","2","2"
"2014",64590,"Townsville Fire","Fire","home","Rosie","Fadljevic","R",,"R. Fadljevic","F","0","04:28","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","2","0","0","0","0","0","1","0"
"2014",64590,"Townsville Fire","Fire","home","Stephanie","Cumming","S",,"S. Cumming","G","1","30:02","16","8","3","0","10","6","10","60","1","5","20","5","5","100","3","4","75","2","0","2","1","1","0","0","0","0","3"
"2014",64590,"Townsville Fire","Fire","home","Suzy","Batkovic","S",,"S. Batkovic","C","1","25:31","20","2","2","0","16","10","16","62","0","1","0","10","15","66","0","0","0","6","1","7","4","3","0","1","0","4","1"
"2014",64590,"Townsville Fire","Fire","home","Mia","Newley","M",,"M. Newley","FWD","1","27:07","8","0","2","0","4","2","3","66","0","0","0","2","3","66","4","5","80","1","2","3","2","2","0","0","0","2","3"
"2014",64590,"Townsville Fire","Fire","home","Kate","Gaze","K",,"K. Gaze","GRD","0","03:05","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64590,"Townsville Fire","Fire","home","Jacqui","Zelenka","J",,"J. Zelenka","FWD","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64590,"Townsville Fire","Fire","home","Cayla","Francis","C",,"C. Francis","PF","1","32:44","28","0","2","0","6","8","11","72","5","7","71","3","4","75","7","8","87","13","2","15","3","4","2","2","0","3","9"
"2014",64590,"Townsville Fire","Fire","home","Micaela","Cocks","M",,"M. Cocks","GRD","0","21:35","10","2","0","0","2","3","6","50","2","3","66","1","3","33","2","2","100","0","0","0","3","1","0","0","0","3","1"
"2014",64590,"Townsville Fire","Fire","home","Jillian","Harmon","J",,"J. Harmon","FWD","0","18:12","2","0","2","0","2","1","3","33","0","0","0","1","3","33","0","0","0","3","0","3","2","0","0","1","0","1","0"
"2014",64590,"UC Capitals","Capitals","away","Kristen","Veal","K",,"K. Veal","PG","1","27:47","10","0","0","0","0","3","5","60","2","4","50","1","1","100","2","2","100","3","0","3","3","0","3","0","0","4","1"
"2014",64590,"UC Capitals","Capitals","away","Alice","Coddington","A",,"A. Coddington","G","0","08:33","2","0","0","0","2","1","2","50","0","0","0","1","2","50","0","0","0","0","1","1","1","1","1","0","0","1","0"
"2014",64590,"UC Capitals","Capitals","away","Stephanie","Talbot","S",,"S. Talbot","G","1","29:53","17","4","2","0","12","8","14","57","0","2","0","8","12","66","1","1","100","3","2","5","5","4","1","0","3","2","2"
"2014",64590,"UC Capitals","Capitals","away","Carly","Wilson","C",,"C. Wilson","SF","1","35:46","7","3","0","0","2","3","9","33","1","3","33","2","6","33","0","0","0","3","0","3","2","0","1","0","0","2","0"
"2014",64590,"UC Capitals","Capitals","away","Abby","Bishop","A",,"A. Bishop","PF","1","35:04","23","0","3","0","8","8","20","40","3","9","33","5","11","45","4","5","80","6","1","7","1","0","0","0","0","4","7"
"2014",64590,"UC Capitals","Capitals","away","Jessica","Bibby","J",,"J. Bibby","G","0","14:47","2","0","0","0","0","0","7","0","0","5","0","0","2","0","2","2","100","0","0","0","0","2","1","0","0","1","1"
"2014",64590,"UC Capitals","Capitals","away","Abigail","Wehrung","A",,"A. Wehrung","G","0","07:07","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","1","0","1","0","1","0","0","0","1","1"
"2014",64590,"UC Capitals","Capitals","away","Samantha","Norwood","S",,"S. Norwood","F","0","09:10","3","0","0","0","0","1","3","33","0","0","0","1","3","33","1","2","50","0","2","2","0","2","0","0","0","3","1"
"2014",64590,"UC Capitals","Capitals","away","Michelle","Cosier","M",,"M. Cosier","G","0","05:41","2","0","0","0","2","1","3","33","0","1","0","1","2","50","0","0","0","1","0","1","0","0","0","0","1","0","0"
"2014",64590,"UC Capitals","Capitals","away","Hanna","Zavecz","H",,"H. Zavecz","SF","1","26:07","1","0","0","0","0","0","4","0","0","1","0","0","3","0","1","2","50","1","4","5","1","0","1","0","0","4","2"
"2014",64591,"Melbourne Boomers","Boomers","home","Laurie","Koehn","L",,"L. Koehn","G","0","15:22","15","8","3","0","4","5","6","83","3","4","75","2","2","100","2","2","100","0","0","0","2","1","1","0","0","2","2"
"2014",64591,"Melbourne Boomers","Boomers","home","Rebecca","Cole","R",,"R. Cole","G","1","31:02","9","2","0","0","2","3","14","21","0","1","0","3","13","23","3","3","100","4","2","6","5","4","1","0","0","2","6"
"2014",64591,"Melbourne Boomers","Boomers","home","Amelia","Todhunter","A",,"A. Todhunter","G","0","02:06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"2014",64591,"Melbourne Boomers","Boomers","home","Kelly","Bowen","K",,"K. Bowen","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64591,"Melbourne Boomers","Boomers","home","Natalie","Burton","N",,"N. Burton","","1","22:28","5","2","0","0","4","2","7","28","0","0","0","2","7","28","1","2","50","4","4","8","0","2","0","0","0","1","2"
"2014",64591,"Melbourne Boomers","Boomers","home","Rebecca","Allen","R",,"R. Allen","F","1","35:09","27","2","5","2","6","9","13","69","5","5","100","4","8","50","4","4","100","4","2","6","1","3","4","1","0","1","2"
"2014",64591,"Melbourne Boomers","Boomers","home","Tess","Madgen","T",,"T. Madgen","","1","35:55","17","0","0","0","12","8","14","57","1","4","25","7","10","70","0","0","0","7","0","7","6","1","0","0","1","2","0"
"2014",64591,"Melbourne Boomers","Boomers","home","Shanae","Greaves","S",,"S. Greaves","","0","17:31","5","2","0","0","2","1","6","16","0","0","0","1","6","16","3","3","100","1","2","3","0","1","0","0","1","2","2"
"2014",64591,"Melbourne Boomers","Boomers","home","Olivia","Thompson","O",,"O. Thompson","FWD","1","22:57","10","0","0","0","8","5","8","62","0","0","0","5","8","62","0","0","0","5","2","7","2","2","1","2","0","3","1"
"2014",64591,"Melbourne Boomers","Boomers","home","Jessica","May","J",,"J. May","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64591,"Melbourne Boomers","Boomers","home","Hayley","Munro","H",,"H. Munro","F","0","17:26","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","1","2","0","1","0","1","0"
"2014",64591,"Dandenong Rangers","Rangers","away","Tegan","Cunningham","T",,"T. Cunningham","F","0","29:07","4","2","0","0","2","2","3","66","0","0","0","2","3","66","0","2","0","0","2","2","1","0","0","0","0","5","3"
"2014",64591,"Dandenong Rangers","Rangers","away","Annalise","Pickrel","A",,"A. Pickrel","F","1","32:40","4","2","2","0","2","2","9","22","0","1","0","2","8","25","0","0","0","5","3","8","6","1","3","1","1","1","0"
"2014",64591,"Dandenong Rangers","Rangers","away","Aimie","Clydesdale","A",,"A. Clydesdale","G","1","15:01","2","0","0","0","0","1","4","25","0","0","0","1","4","25","0","0","0","0","0","0","1","1","0","0","0","1","0"
"2014",64591,"Dandenong Rangers","Rangers","away","Penny","Taylor","P",,"P. Taylor","F","1","36:59","26","5","4","0","6","10","17","58","4","6","66","6","11","54","2","2","100","8","1","9","4","4","5","1","1","2","3"
"2014",64591,"Dandenong Rangers","Rangers","away","Rachel","Antoniadou","R",,"R. Antoniadou","G","0","00:10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64591,"Dandenong Rangers","Rangers","away","Alice","Kunek","A",,"A. Kunek","F","1","36:28","21","2","3","2","6","7","16","43","2","7","28","5","9","55","5","6","83","0","2","2","0","2","1","0","1","3","7"
"2014",64591,"Dandenong Rangers","Rangers","away","Lauren","Scherf","L",,"L. Scherf","C","0","12:54","2","0","0","0","2","1","1","100","0","0","0","1","1","100","0","0","0","0","2","2","0","0","1","0","0","0","0"
"2014",64591,"Dandenong Rangers","Rangers","away","Teyla","Evans","T",,"T. Evans","G","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64591,"Dandenong Rangers","Rangers","away","Chloe","Bibby","C",,"C. Bibby","F","0","00:10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64591,"Dandenong Rangers","Rangers","away","Amanda","Meinking","A",,"A. Meinking","C","0","00:10","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64591,"Dandenong Rangers","Rangers","away","Cappie","Pondexter","C",,"C. Pondexter","G","1","36:14","17","0","0","0","8","7","18","38","0","2","0","7","16","43","3","4","75","7","1","8","4","8","4","0","1","3","2"
"2014",64591,"Dandenong Rangers","Rangers","away","Tenaya","Phillips","T",,"T. Phillips","G","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64592,"West Coast Waves","Waves","home","Lindsey","Moore","L",,"L. Moore","GRD","1","31:59","5","0","0","0","2","2","7","28","1","4","25","1","3","33","0","0","0","4","0","4","6","0","0","1","0","3","3"
"2014",64592,"West Coast Waves","Waves","home","Louella","Tomlinson","L",,"L. Tomlinson","","0","25:53","16","6","0","0","14","7","18","38","0","1","0","7","17","41","2","4","50","6","1","7","2","2","0","3","2","5","4"
"2014",64592,"West Coast Waves","Waves","home","Kate","Fielding","K",,"K. Fielding","","0","07:28","4","0","0","0","2","1","4","25","0","0","0","1","4","25","2","2","100","0","0","0","0","0","0","0","1","1","1"
"2014",64592,"West Coast Waves","Waves","home","Isabella","Brancatisano","I",,"I. Brancatisano","GRD","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64592,"West Coast Waves","Waves","home","Antonia","Edmondson","A",,"A. Edmondson","","1","16:16","6","2","0","0","6","3","6","50","0","1","0","3","5","60","0","0","0","0","0","0","0","0","0","0","1","4","0"
"2014",64592,"West Coast Waves","Waves","home","Cassie","Harberts","C",,"C. Harberts","FWD","1","16:20","9","0","2","0","4","2","3","66","0","0","0","2","3","66","5","6","83","2","1","3","2","2","1","0","0","0","3"
"2014",64592,"West Coast Waves","Waves","home","Darcee","Garbin","D",,"D. Garbin","FWD","1","16:26","9","0","2","0","8","4","7","57","0","1","0","4","6","66","1","2","50","1","1","2","1","0","0","1","0","2","1"
"2014",64592,"West Coast Waves","Waves","home","Ebony","Antonio","E",,"E. Antonio","GRD","0","03:30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"2014",64592,"West Coast Waves","Waves","home","Zoe","Harper","Z",,"Z. Harper","","0","10:01","3","0","0","0","2","1","3","33","0","0","0","1","3","33","1","2","50","0","1","1","0","3","0","0","2","2","1"
"2014",64592,"West Coast Waves","Waves","home","Sarah","Graham","S",,"S. Graham","GRD","1","17:49","10","0","0","0","4","4","10","40","2","4","50","2","6","33","0","0","0","0","1","1","2","1","0","0","0","1","0"
"2014",64592,"West Coast Waves","Waves","home","Shani","Amos","S",,"S. Amos","GRD","0","25:03","8","2","0","0","2","3","4","75","2","3","66","1","1","100","0","0","0","3","1","4","4","1","0","0","0","4","1"
"2014",64592,"West Coast Waves","Waves","home","Deanna","Smith","D",,"D. Smith","","0","29:10","15","0","3","0","6","6","7","85","3","3","100","3","4","75","0","0","0","6","2","8","5","2","0","0","0","3","3"
"2014",64592,"Sydney Uni Flames","Flames","away","Hayley","Moffatt","H",,"H. Moffatt","SF","1","28:41","9","0","5","0","2","3","7","42","1","1","100","2","6","33","2","2","100","1","3","4","1","0","0","0","2","0","1"
"2014",64592,"Sydney Uni Flames","Flames","away","Tahlia","Tupaea","T",,"T. Tupaea","G","0","17:15","2","0","0","0","0","0","3","0","0","1","0","0","2","0","2","2","100","1","0","1","2","1","1","0","0","3","2"
"2014",64592,"Sydney Uni Flames","Flames","away","Leilani","Mitchell","L",,"L. Mitchell","PG","1","34:28","14","0","0","0","4","4","9","44","1","2","50","3","7","42","5","6","83","5","1","6","8","3","0","0","1","2","4"
"2014",64592,"Sydney Uni Flames","Flames","away","Kate","Oliver","K",,"K. Oliver","C","0","19:16","5","0","0","0","2","2","6","33","0","0","0","2","6","33","1","3","33","6","2","8","1","0","1","3","1","3","2"
"2014",64592,"Sydney Uni Flames","Flames","away","Katie-Rae","Ebzery","K",,"K. Ebzery","SG","1","31:53","22","2","0","0","6","7","12","58","3","5","60","4","7","57","5","6","83","0","1","1","0","1","2","1","1","3","8"
"2014",64592,"Sydney Uni Flames","Flames","away","Nicole","How","N",,"N. How","PG","0","05:14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0"
"2014",64592,"Sydney Uni Flames","Flames","away","Casey","Samuels","C",,"C. Samuels","SG","0","15:06","14","2","0","0","2","4","7","57","2","3","66","2","4","50","4","4","100","2","1","3","1","1","1","0","0","1","5"
"2014",64592,"Sydney Uni Flames","Flames","away","Kate","Seebohm","K",,"K. Seebohm","F","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64592,"Sydney Uni Flames","Flames","away","Rohanee","Cox","R",,"R. Cox","PF","1","21:24","7","3","0","2","2","2","4","50","1","2","50","1","2","50","2","2","100","3","1","4","1","2","0","0","0","3","2"
"2014",64592,"Sydney Uni Flames","Flames","away","Paris","Johnson","P",,"P. Johnson","PF","1","26:38","20","6","4","0","14","8","15","53","0","1","0","8","14","57","4","6","66","6","2","8","1","2","1","2","0","1","4"
"2014",64593,"Bendigo Spirit","Spirit","home","Tessa","Lavey","T",,"T. Lavey","G","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64593,"Bendigo Spirit","Spirit","home","Andrea","Wilson","A",,"A. Wilson","G","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64593,"Bendigo Spirit","Spirit","home","Heather","Oliver","H",,"H. Oliver","G","0","18:34","8","2","0","4","6","3","6","50","0","0","0","3","6","50","2","2","100","0","1","1","0","0","0","0","0","2","2"
"2014",64593,"Bendigo Spirit","Spirit","home","Madeleine","Garrick","M",,"M. Garrick","G","0","06:40","2","0","0","0","2","1","3","33","0","0","0","1","3","33","0","0","0","0","1","1","0","0","0","0","1","0","0"
"2014",64593,"Bendigo Spirit","Spirit","home","Tayla","Roberts","T",,"T. Roberts","C","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64593,"Bendigo Spirit","Spirit","home","Belinda","Snell","B",,"B. Snell","G","1","35:26","22","2","3","0","8","7","13","53","3","6","50","4","7","57","5","6","83","1","2","3","2","4","2","0","1","4","5"
"2014",64593,"Bendigo Spirit","Spirit","home","Chelsea","Aubry","C",,"C. Aubry","F","0","07:37","0","0","0","0","0","0","4","0","0","2","0","0","2","0","0","0","0","1","0","1","0","0","0","0","0","2","0"
"2014",64593,"Bendigo Spirit","Spirit","home","Sara","Blicavs","S",,"S. Blicavs","SF","1","35:10","10","4","0","0","6","4","15","26","0","2","0","4","13","30","2","3","66","4","1","5","1","2","3","0","1","4","3"
"2014",64593,"Bendigo Spirit","Spirit","home","Gabrielle","Richards","G",,"G. Richards","C","1","36:35","14","2","2","0","12","6","15","40","0","0","0","6","15","40","2","2","100","7","3","10","3","2","0","1","1","4","1"
"2014",64593,"Bendigo Spirit","Spirit","home","Kelly","Wilson","K",,"K. Wilson","G","1","39:47","13","4","2","0","4","4","8","66","1","2","50","3","6","50","4","4","100","1","0","1","7","2","3","0","1","4","3"
"2014",64593,"Bendigo Spirit","Spirit","home","Kelsey","Griffin","K",,"K. Griffin","F","1","24:55","20","8","2","0","10","8","16","50","0","2","0","8","14","57","4","6","66","11","4","15","4","1","1","1","0","1","7"
"2014",64593,"Bendigo Spirit","Spirit","home","Jane","Chalmers","J",,"J. Chalmers","G","0","05:12","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","1","1"
"2014",64593,"Melbourne Boomers","Boomers","away","Laurie","Koehn","L",,"L. Koehn","G","0","27:37","20","0","6","0","0","5","7","71","5","6","83","0","1","0","5","5","100","1","1","2","1","2","0","0","0","3","4"
"2014",64593,"Melbourne Boomers","Boomers","away","Rebecca","Cole","R",,"R. Cole","G","1","20:47","4","0","0","0","2","2","5","40","0","2","0","2","3","66","0","0","0","2","0","2","3","1","1","0","0","1","1"
"2014",64593,"Melbourne Boomers","Boomers","away","Amelia","Todhunter","A",,"A. Todhunter","G","0","13:23","5","2","0","0","2","2","5","40","0","1","0","2","4","50","1","2","50","1","0","1","0","0","0","0","0","1","1"
"2014",64593,"Melbourne Boomers","Boomers","away","Kelly","Bowen","K",,"K. Bowen","","0","13:36","4","0","2","0","4","2","5","40","0","1","0","2","4","50","0","0","0","5","3","8","2","0","1","3","0","2","0"
"2014",64593,"Melbourne Boomers","Boomers","away","Natalie","Burton","N",,"N. Burton","","1","12:48","6","2","2","2","6","3","5","60","0","0","0","3","5","60","0","0","0","0","1","1","0","1","0","0","0","3","0"
"2014",64593,"Melbourne Boomers","Boomers","away","Rebecca","Allen","R",,"R. Allen","F","1","28:43","7","0","0","0","2","2","11","18","1","4","25","1","7","14","2","2","100","7","1","8","3","4","1","2","1","5","2"
"2014",64593,"Melbourne Boomers","Boomers","away","Tess","Madgen","T",,"T. Madgen","","1","32:15","22","0","0","0","8","7","14","50","2","5","40","5","9","55","6","6","100","9","1","10","4","4","1","0","0","2","5"
"2014",64593,"Melbourne Boomers","Boomers","away","Shanae","Greaves","S",,"S. Greaves","","0","32:11","5","0","2","0","2","2","4","50","0","0","0","2","4","50","1","6","16","2","2","4","1","5","0","0","0","3","6"
"2014",64593,"Melbourne Boomers","Boomers","away","Olivia","Thompson","O",,"O. Thompson","FWD","1","20:27","8","2","0","0","6","4","7","57","0","0","0","4","7","57","0","0","0","3","1","4","0","2","0","0","1","1","1"
"2014",64593,"Melbourne Boomers","Boomers","away","Jessica","May","J",,"J. May","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64593,"Melbourne Boomers","Boomers","away","Hayley","Munro","H",,"H. Munro","F","0","23:09","3","0","0","0","2","1","2","50","0","0","0","1","2","50","1","2","50","4","0","4","3","4","3","0","0","1","2"
"2014",64594,"UC Capitals","Capitals","home","Kristen","Veal","K",,"K. Veal","PG","1","26:55","8","0","0","0","2","1","5","20","0","2","0","1","3","33","6","9","66","3","0","3","1","3","2","0","0","3","6"
"2014",64594,"UC Capitals","Capitals","home","Sarah","McAppion","S",,"S. McAppion","SF","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64594,"UC Capitals","Capitals","home","Alice","Coddington","A",,"A. Coddington","G","0","06:17","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0"
"2014",64594,"UC Capitals","Capitals","home","Stephanie","Talbot","S",,"S. Talbot","G","1","38:20","28","3","2","2","6","8","10","80","3","3","100","5","7","71","9","10","90","8","4","12","4","4","0","0","1","1","8"
"2014",64594,"UC Capitals","Capitals","home","Carly","Wilson","C",,"C. Wilson","SF","1","36:43","9","0","3","0","0","4","7","57","1","2","50","3","5","60","0","0","0","3","1","4","0","1","1","2","0","1","0"
"2014",64594,"UC Capitals","Capitals","home","Abby","Bishop","A",,"A. Bishop","PF","1","35:27","18","6","0","0","10","6","15","40","0","3","0","6","12","50","6","8","75","6","2","8","4","1","1","1","1","5","6"
"2014",64594,"UC Capitals","Capitals","home","Jessica","Bibby","J",,"J. Bibby","G","0","13:51","11","0","0","0","2","4","6","66","3","4","75","1","2","50","0","0","0","0","0","0","1","2","0","0","0","1","0"
"2014",64594,"UC Capitals","Capitals","home","Ellie","Junod","E",,"E. Junod","SF","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64594,"UC Capitals","Capitals","home","Abigail","Wehrung","A",,"A. Wehrung","G","0","03:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"2014",64594,"UC Capitals","Capitals","home","Samantha","Norwood","S",,"S. Norwood","F","0","18:22","3","2","2","0","2","1","6","16","0","0","0","1","6","16","1","2","50","1","3","4","3","0","0","0","2","0","1"
"2014",64594,"UC Capitals","Capitals","home","Michelle","Cosier","M",,"M. Cosier","G","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64594,"UC Capitals","Capitals","home","Hanna","Zavecz","H",,"H. Zavecz","SF","1","20:59","8","0","0","0","0","2","6","33","0","0","0","2","6","33","4","4","100","3","0","3","2","0","1","0","1","3","3"
"2014",64594,"Bendigo Spirit","Spirit","away","Tessa","Lavey","T",,"T. Lavey","G","1","27:00","12","3","0","0","0","4","9","44","2","6","33","2","3","66","2","4","50","2","1","3","5","1","1","1","0","5","2"
