"season","page_id","team_name","team_short_name","home_away_flag","first_name","family_name","first_name_initial","family_name_initial","scoreboard_name","playing_position","starter","minutes","points","points_second_chance","points_fast_break","points_in_the_paint","field_goals_made","field_goals_attempted","field_goals_percentage","three_pointers_made","three_pointers_attempted","three_pointers_percentage","two_pointers_made","two_pointers_attempted","two_pointers_percentage","free_throws_made","free_throws_attempted","free_throws_percentage","rebounds_defensive","rebounds_offensive","rebounds_total","assists","turnovers","steals","blocks","blocks_received","fouls_personal","fouls_on","plus_minus"
"2016",311867,"Sydney Uni Flames","Flames","away","Asia","Taylor","A","T","A. Taylor","","1","25:28","26","9","0","14","9","16","56","2","2","100","7","14","50","6","10","60","9","5","14","4","4","2","0","2","3","8","17"
"2016",311867,"Sydney Uni Flames","Flames","away","Cassidy","McLean","C","M","C. McLean","","0","16:48","3","0","0","0","1","6","16","1","3","33","0","3","0","0","0","0","1","0","1","1","3","0","0","1","2","0","-16"
"2016",311867,"Sydney Uni Flames","Flames","away","Sarah","Graham","S","G","S. Graham","","1","17:00","11","0","0","0","3","4","75","3","4","75","0","0","0","2","2","100","4","0","4","0","1","1","0","0","1","1","17"
"2016",311868,"Perth Lynx","Lynx","home","Tessa","Lavey","T","L","T. Lavey","","1","37:43","11","1","0","0","3","10","30","2","7","28","1","3","33","3","4","75","7","2","9","2","4","2","0","0","2","4","-26"
"2016",311868,"Perth Lynx","Lynx","home","Antonia","Edmondson","A","E","A. Edmondson","","1","21:49","4","0","0","4","2","11","18","0","3","0","2","8","25","0","0","0","0","3","3","1","1","3","0","1","4","2","-16"
"2016",311868,"Perth Lynx","Lynx","home","Natalie","Burton","N","B","N. Burton","","0","21:22","6","0","0","4","2","3","66","0","0","0","2","3","66","2","2","100","1","2","3","1","3","0","0","0","1","1","-21"
"2016",311868,"Perth Lynx","Lynx","home","Carley","Mijovic","C","M","C. Mijovic","","1","30:10","8","2","0","2","3","12","25","2","6","33","1","6","16","0","0","0","2","2","4","0","0","0","0","0","2","1","-23"
"2016",311868,"Perth Lynx","Lynx","home","Tahlia","Fejo","T","F","T. Fejo","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311868,"Perth Lynx","Lynx","home","Ashleigh","Grant","A","G","A. Grant","","0","01:42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2016",311868,"Perth Lynx","Lynx","home","Brianna","Butler","B","B","B. Butler","","0","24:14","7","2","0","0","2","10","20","1","6","16","1","4","25","2","2","100","4","0","4","1","1","0","0","0","1","1","-7"
"2016",311868,"Perth Lynx","Lynx","home","Sami","Whitcomb","S","W","S. Whitcomb","","1","35:31","22","3","0","6","6","18","33","2","11","18","4","7","57","8","10","80","4","1","5","5","3","4","0","1","3","9","-21"
"2016",311868,"Perth Lynx","Lynx","home","Tenaya","Phillips","T","P","T. Phillips","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311868,"Perth Lynx","Lynx","home","Kisha","Lee","K","L","K. Lee","","0","03:24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311868,"Perth Lynx","Lynx","home","Ruth","Hamblin","R","H","R. Hamblin","","1","24:01","11","5","0","8","5","11","45","0","0","0","5","11","45","1","2","50","3","3","6","2","1","0","1","0","3","1","-7"
"2016",311868,"Sydney Uni Flames","Flames","away","Tahlia","TUPAEA","T","T","T. TUPAEA","","0","20:51","8","0","0","2","3","5","60","2","3","66","1","2","50","0","0","0","1","1","2","1","0","2","0","0","1","1","10"
"2016",311868,"Sydney Uni Flames","Flames","away","Jennifer","Hamson","J","H","J. Hamson","","1","18:57","11","2","0","8","4","7","57","0","0","0","4","7","57","3","3","100","5","2","7","0","1","1","0","1","4","3","18"
"2016",311868,"Sydney Uni Flames","Flames","away","Leilani","Mitchell","L","M","L. Mitchell","","1","38:54","27","0","6","8","10","17","58","3","8","37","7","9","77","4","4","100","4","0","4","3","5","4","0","0","3","3","20"
"2016",311868,"Sydney Uni Flames","Flames","away","Alex","Wilson","A","W","A. Wilson","","1","33:44","10","2","0","4","4","10","40","2","5","40","2","5","40","0","0","0","5","1","6","4","2","0","1","0","3","0","24"
"2016",311868,"Sydney Uni Flames","Flames","away","Shanae","Greaves","S","G","S. Greaves","","0","21:02","3","2","0","2","1","1","100","0","0","0","1","1","100","1","1","100","4","1","5","2","1","1","1","0","2","1","5"
"2016",311868,"Sydney Uni Flames","Flames","away","Lara","McSpadden","L","M","L. McSpadden","","0","01:27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"2016",311868,"Sydney Uni Flames","Flames","away","Susannah","Walmsley","S","W","S. Walmsley","","0","01:27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"2016",311868,"Sydney Uni Flames","Flames","away","Asia","Taylor","A","T","A. Taylor","","1","32:46","21","3","0","14","8","17","47","0","0","0","8","17","47","5","8","62","10","3","13","8","5","0","0","0","4","7","19"
"2016",311868,"Sydney Uni Flames","Flames","away","Cassidy","McLean","C","M","C. McLean","","1","09:59","2","0","0","2","1","4","25","0","1","0","1","3","33","0","0","0","0","0","0","0","0","0","0","0","3","0","6"
"2016",311868,"Sydney Uni Flames","Flames","away","Sarah","Graham","S","G","S. Graham","","0","20:48","11","0","0","0","4","5","80","3","4","75","1","1","100","0","0","0","2","0","2","1","2","1","0","0","0","1","14"
"2016",311869,"Townsville Fire","Fire","home","Natasha","Cloud","N","C","N. Cloud","","1","32:28","9","0","0","2","2","5","40","1","2","50","1","3","33","4","5","80","2","0","2","4","5","3","2","0","2","3","20"
"2016",311869,"Townsville Fire","Fire","home","Ainsley","Walsh","A","W","A. Walsh","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311869,"Townsville Fire","Fire","home","Haylee","Andrews","H","A","H. Andrews","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311869,"Townsville Fire","Fire","home","Suzy","Batkovic","S","B","S. Batkovic","","1","34:29","18","8","0","10","6","17","35","0","0","0","6","17","35","6","9","66","11","4","15","4","3","1","1","1","2","6","9"
"2016",311869,"Townsville Fire","Fire","home","Mia","Murray","M","M","M. Murray","","1","30:06","15","1","0","2","4","12","33","2","6","33","2","6","33","5","6","83","3","2","5","3","1","0","0","2","0","5","10"
"2016",311869,"Townsville Fire","Fire","home","Jacqui","Zelenka","J","Z","J. Zelenka","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311869,"Townsville Fire","Fire","home","Darcee","Garbin","D","G","D. Garbin","","0","13:54","6","2","0","6","3","9","33","0","1","0","3","8","37","0","0","0","1","2","3","1","0","3","0","1","3","0","6"
"2016",311869,"Townsville Fire","Fire","home","Amy","Kame","A","K","A. Kame","","0","24:20","13","0","0","6","3","5","60","0","1","0","3","4","75","7","9","77","4","1","5","2","1","2","0","0","2","6","16"
"2016",311869,"Townsville Fire","Fire","home","Chevannah","Paalvast","C","P","C. Paalvast","","0","13:18","2","0","0","0","1","1","100","0","0","0","1","1","100","0","0","0","0","0","0","0","1","0","0","0","2","0","-1"
"2016",311869,"Townsville Fire","Fire","home","Micaela","Cocks","M","C","M. Cocks","","1","30:54","17","5","0","0","5","12","41","3","6","50","2","6","33","4","4","100","2","0","2","1","1","0","0","0","2","2","0"
"2016",311869,"Townsville Fire","Fire","home","Kayla","Standish","K","S","K. Standish","","1","20:27","8","0","0","6","3","4","75","0","1","0","3","3","100","2","2","100","3","3","6","0","0","1","0","0","5","1","6"
"2016",311869,"Melbourne Boomers","Boomers","away","Tegan","Cunningham","T","C","T. Cunningham","","1","19:26","6","4","0","0","1","5","20","0","1","0","1","4","25","4","4","100","3","3","6","1","2","0","0","0","2","2","-7"
"2016",311869,"Melbourne Boomers","Boomers","away","Jessica","Bygate","J","B","J. Bygate","","0","12:23","0","0","0","0","0","4","0","0","0","0","0","4","0","0","0","0","2","1","3","1","1","0","0","1","3","1","0"
"2016",311869,"Melbourne Boomers","Boomers","away","Brittany","Smart","B","S","B. Smart","","0","31:12","16","2","0","4","4","9","44","2","5","40","2","4","50","6","6","100","3","3","6","2","3","1","2","0","2","3","-2"
"2016",311869,"Melbourne Boomers","Boomers","away","Rebecca","Cole","R","C","R. Cole","","1","16:44","2","0","0","0","0","2","0","0","0","0","0","2","0","2","2","100","0","0","0","2","2","0","0","0","4","1","-10"
"2016",311869,"Melbourne Boomers","Boomers","away","Kasey","Burton","K","B","K. Burton","","0","01:14","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311869,"Melbourne Boomers","Boomers","away","Olivia","Thompson","O","T","O. Thompson","","0","28:14","14","6","0","6","5","8","62","0","0","0","5","8","62","4","4","100","6","2","8","0","1","0","0","0","4","2","-4"
"2016",311869,"Melbourne Boomers","Boomers","away","Monique","Conti","M","C","M. Conti","","0","06:38","4","2","0","2","2","3","66","0","0","0","2","3","66","0","0","0","0","0","0","0","1","2","0","1","1","0","4"
"2016",311869,"Melbourne Boomers","Boomers","away","Kalisha","Keane","K","K","K. Keane","","1","15:00","1","0","0","0","0","3","0","0","0","0","0","3","0","1","2","50","2","2","4","1","1","1","0","0","4","1","-10"
"2016",311869,"Melbourne Boomers","Boomers","away","Madeleine","Garrick","M","G","M. Garrick","","1","34:22","19","3","0","0","7","15","46","3","7","42","4","8","50","2","2","100","5","0","5","1","3","1","0","0","3","1","-13"
"2016",311869,"Melbourne Boomers","Boomers","away","Alice","Kunek","A","K","A. Kunek","","1","34:40","13","0","0","6","5","14","35","0","4","0","5","10","50","3","4","75","6","1","7","4","3","0","2","1","1","7","-23"
"2016",311870,"Townsville Fire","Fire","home","Natasha","Cloud","N","C","N. Cloud","","1","29:26","8","0","0","4","3","6","50","1","3","33","2","3","66","1","2","50","5","0","5","8","3","0","0","0","2","3","31"
"2016",311870,"Townsville Fire","Fire","home","Ainsley","Walsh","A","W","A. Walsh","","0","03:06","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","2","0","0","0","0","0","0","0","-6"
"2016",311870,"Townsville Fire","Fire","home","Haylee","Andrews","H","A","H. Andrews","","0","03:06","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-6"
"2016",311870,"Townsville Fire","Fire","home","Suzy","Batkovic","S","B","S. Batkovic","","1","23:48","19","2","0","14","8","16","50","1","2","50","7","14","50","2","2","100","9","3","12","1","1","0","0","1","4","4","34"
"2016",311870,"Townsville Fire","Fire","home","Mia","Murray","M","M","M. Murray","","1","25:21","7","5","0","4","3","11","27","1","4","25","2","7","28","0","0","0","4","2","6","3","0","0","1","0","0","1","26"
"2016",311870,"Townsville Fire","Fire","home","Darcee","Garbin","D","G","D. Garbin","","0","17:43","13","6","0","8","5","10","50","0","1","0","5","9","55","3","4","75","4","4","8","1","2","2","0","1","1","2","11"
"2016",311870,"Townsville Fire","Fire","home","Amy","Kame","A","K","A. Kame","","0","12:53","16","4","0","10","7","10","70","2","3","66","5","7","71","0","0","0","3","2","5","1","2","2","1","0","2","2","14"
"2016",311870,"Townsville Fire","Fire","home","Chevannah","Paalvast","C","P","C. Paalvast","","0","15:19","4","0","0","4","2","4","50","0","0","0","2","4","50","0","0","0","1","2","3","3","0","0","0","0","0","2","8"
"2016",311870,"Townsville Fire","Fire","home","Kelly","Wilson","K","W","K. Wilson","","0","12:00","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","1","2","0","0","0","0","0","3"
"2016",311870,"Townsville Fire","Fire","home","Micaela","Cocks","M","C","M. Cocks","","1","27:09","14","5","0","2","5","9","55","3","6","50","2","3","66","1","2","50","1","2","3","2","0","0","0","0","1","1","27"
"2016",311870,"Townsville Fire","Fire","home","Kayla","Standish","K","S","K. Standish","","1","30:03","12","4","0","8","6","14","42","0","0","0","6","14","42","0","0","0","3","3","6","0","0","0","1","0","2","1","23"
"2016",311870,"UC Capitals","Capitals","away","Mikaela","Ruef","M","R","M. Ruef","","1","27:52","13","4","0","6","5","15","33","0","0","0","5","15","33","3","3","100","7","5","12","1","3","1","0","0","2","2","-17"
"2016",311870,"UC Capitals","Capitals","away","Lauren","Mansfield","L","M","L. Mansfield","","1","31:07","16","0","0","0","6","16","37","2","6","33","4","10","40","2","2","100","3","0","3","2","2","1","0","1","2","1","-38"
"2016",311870,"UC Capitals","Capitals","away","Alice","Coddington","A","C","A. Coddington","","0","14:27","2","0","0","0","1","3","33","0","0","0","1","3","33","0","0","0","0","2","2","0","1","1","0","1","1","0","-10"
"2016",311870,"UC Capitals","Capitals","away","Stephanie","Bairstow","S","B","S. Bairstow","","0","08:47","0","0","0","0","0","3","0","0","0","0","0","3","0","0","0","0","1","0","1","1","1","0","0","0","1","0","-6"
"2016",311870,"UC Capitals","Capitals","away","Carly","Wilson","C","W","C. Wilson","","1","23:37","9","3","0","0","3","6","50","3","6","50","0","0","0","0","0","0","2","0","2","1","0","1","0","0","1","1","-24"
"2016",311870,"UC Capitals","Capitals","away","Kate","Gaze","K","G","K. Gaze","","0","19:47","2","0","0","2","1","6","16","0","4","0","1","2","50","0","0","0","0","1","1","1","2","0","0","1","1","1","-15"
"2016",311870,"UC Capitals","Capitals","away","Marianna","Tolo","M","T","M. Tolo","","1","27:19","7","5","0","6","3","14","21","0","0","0","3","14","21","1","2","50","1","3","4","2","2","0","2","0","3","2","-28"
"2016",311870,"UC Capitals","Capitals","away","Abigail","Wehrung","A","W","A. Wehrung","","1","28:58","5","0","0","2","2","8","25","1","4","25","1","4","25","0","0","0","4","0","4","0","2","0","0","0","3","2","-18"
"2016",311870,"UC Capitals","Capitals","away","Keely","Froling","K","F","K. Froling","","0","18:01","6","2","0","4","2","6","33","0","1","0","2","5","40","2","2","100","2","2","4","1","0","0","0","0","2","3","-9"
"2016",311870,"UC Capitals","Capitals","away","Jazmon","Gwathmey","J","G","J. Gwathmey","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311872,"Melbourne Boomers","Boomers","home","Tegan","Cunningham","T","C","T. Cunningham","","1","19:51","2","0","0","0","1","3","33","0","0","0","1","3","33","0","0","0","1","0","1","1","1","0","0","0","3","0","-5"
"2016",311872,"Melbourne Boomers","Boomers","home","Jessica","Bygate","J","B","J. Bygate","","0","03:26","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","1","1","0","1","0","0","0","1","0","-2"
"2016",311872,"Melbourne Boomers","Boomers","home","Brittany","Smart","B","S","B. Smart","","1","25:08","4","0","0","2","1","9","11","0","1","0","1","8","12","2","2","100","2","2","4","3","2","2","0","2","3","4","-6"
"2016",311872,"Melbourne Boomers","Boomers","home","Rebecca","Cole","R","C","R. Cole","","0","23:15","12","2","4","6","4","6","66","0","0","0","4","6","66","4","4","100","1","0","1","3","2","2","0","0","0","2","-2"
"2016",311872,"Melbourne Boomers","Boomers","home","Kasey","Burton","K","B","K. Burton","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311872,"Melbourne Boomers","Boomers","home","Rebecca","Ott","R","O","R. Ott","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311872,"Melbourne Boomers","Boomers","home","Olivia","Thompson","O","T","O. Thompson","","1","29:36","12","6","0","6","4","10","40","0","0","0","4","10","40","4","5","80","4","3","7","1","1","2","0","1","0","4","-4"
"2016",311872,"Melbourne Boomers","Boomers","home","Monique","Conti","M","C","M. Conti","","0","06:01","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","1","-6"
"2016",311872,"Melbourne Boomers","Boomers","home","Kalisha","Keane","K","K","K. Keane","","0","27:06","9","0","0","2","4","12","33","0","2","0","4","10","40","1","2","50","1","1","2","4","0","3","1","2","2","2","3"
"2016",311872,"Melbourne Boomers","Boomers","home","Madeleine","Garrick","M","G","M. Garrick","","1","35:51","14","0","0","0","6","12","50","2","4","50","4","8","50","0","0","0","6","1","7","2","3","2","0","0","1","1","3"
"2016",311872,"Melbourne Boomers","Boomers","home","Kelly","Bowen","K","B","K. Bowen","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311872,"Melbourne Boomers","Boomers","home","Alice","Kunek","A","K","A. Kunek","","1","29:42","14","2","2","4","4","9","44","1","3","33","3","6","50","5","5","100","4","2","6","0","0","0","0","1","1","4","-1"
"2016",311872,"Adelaide Lightning","Lightning","away","Jordan","Hunter","J","H","J. Hunter","","1","28:03","2","0","0","2","1","4","25","0","3","0","1","1","100","0","0","0","3","1","4","3","2","0","0","0","3","0","5"
"2016",311872,"Adelaide Lightning","Lightning","away","Shannon","McKay","S","M","S. McKay","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311872,"Adelaide Lightning","Lightning","away","Sarah","Elsworthy","S","E","S. Elsworthy","","1","28:44","10","0","0","6","4","9","44","0","0","0","4","9","44","2","3","66","0","1","1","1","3","0","0","0","2","2","0"
"2016",311872,"Adelaide Lightning","Lightning","away","Jessica","Good","J","G","J. Good","","0","09:14","2","0","0","2","1","2","50","0","0","0","1","2","50","0","1","0","1","0","1","0","1","0","0","0","2","2","-4"
"2016",311872,"Adelaide Lightning","Lightning","away","Anneli","Maley","A","M","A. Maley","","0","12:37","2","0","0","2","1","4","25","0","0","0","1","4","25","0","0","0","2","2","4","0","1","0","0","1","2","0","-1"
